measure_date,relative_hour,value
2026-05-30 20:00:00,0.0,394.4
2026-05-30 20:05:00,0.083,396.5
2026-05-30 20:10:00,0.167,401.79999999999995
2026-05-30 20:15:00,0.25,405.7
2026-05-30 20:20:00,0.333,403.8
2026-05-30 20:25:00,0.417,408.15
2026-05-30 20:30:00,0.5,409.5
2026-05-30 20:35:00,0.583,412.1
2026-05-30 20:40:00,0.667,416.15
2026-05-30 20:45:00,0.75,418.0
2026-05-30 20:50:00,0.833,415.1
2026-05-30 20:55:00,0.917,415.0
2026-05-30 21:00:00,1.0,413.6
2026-05-30 21:05:00,1.083,414.8
2026-05-30 21:10:00,1.167,414.3
2026-05-30 21:15:00,1.25,418.9
2026-05-30 21:20:00,1.333,422.5
2026-05-30 21:25:00,1.417,420.35
2026-05-30 21:30:00,1.5,419.0
2026-05-30 21:35:00,1.583,417.04999999999995
2026-05-30 21:40:00,1.667,415.85
2026-05-30 21:45:00,1.75,414.7
2026-05-30 21:50:00,1.833,419.0
2026-05-30 21:55:00,1.917,422.9
2026-05-30 22:00:00,2.0,421.9
2026-05-30 22:05:00,2.083,425.3
2026-05-30 22:10:00,2.167,429.5
2026-05-30 22:15:00,2.25,429.5
2026-05-30 22:20:00,2.333,428.3
2026-05-30 22:25:00,2.417,430.0
2026-05-30 22:30:00,2.5,437.0
2026-05-30 22:35:00,2.583,438.6
2026-05-30 22:40:00,2.667,442.8
2026-05-30 22:45:00,2.75,442.8
2026-05-30 22:50:00,2.833,447.9
2026-05-30 22:55:00,2.917,441.9
2026-05-30 23:00:00,3.0,439.7
2026-05-30 23:05:00,3.083,446.5
2026-05-30 23:10:00,3.167,448.79999999999995
2026-05-30 23:15:00,3.25,444.6
2026-05-30 23:20:00,3.333,443.55
2026-05-30 23:25:00,3.417,441.3
2026-05-30 23:30:00,3.5,440.6
2026-05-30 23:35:00,3.583,445.2
2026-05-30 23:40:00,3.667,443.54999999999995
2026-05-30 23:45:00,3.75,438.5
2026-05-30 23:50:00,3.833,444.95000000000005
2026-05-30 23:55:00,3.917,444.1
2026-05-31 00:00:00,4.0,447.8
2026-05-31 00:05:00,4.083,448.8
2026-05-31 00:10:00,4.167,446.75
2026-05-31 00:15:00,4.25,446.3
2026-05-31 00:20:00,4.333,447.4
2026-05-31 00:25:00,4.417,451.85
2026-05-31 00:30:00,4.5,453.0
2026-05-31 00:35:00,4.583,454.35
2026-05-31 00:40:00,4.667,453.5
2026-05-31 00:45:00,4.75,455.3
2026-05-31 00:50:00,4.833,459.05
2026-05-31 00:55:00,4.917,460.3
2026-05-31 01:00:00,5.0,461.9
2026-05-31 01:05:00,5.083,464.5
2026-05-31 01:10:00,5.167,466.9
2026-05-31 01:15:00,5.25,465.15
2026-05-31 01:20:00,5.333,464.4
2026-05-31 01:25:00,5.417,466.0
2026-05-31 01:30:00,5.5,464.75
2026-05-31 01:35:00,5.583,468.5
2026-05-31 01:40:00,5.667,471.1
2026-05-31 01:45:00,5.75,476.1
2026-05-31 01:50:00,5.833,479.9
2026-05-31 01:55:00,5.917,483.5
2026-05-31 02:00:00,6.0,487.3
2026-05-31 02:05:00,6.083,486.75
2026-05-31 02:10:00,6.167,493.3
2026-05-31 02:15:00,6.25,494.7
2026-05-31 02:20:00,6.333,495.7
2026-05-31 02:25:00,6.417,489.9
2026-05-31 02:30:00,6.5,493.9
2026-05-31 02:35:00,6.583,496.1
2026-05-31 02:40:00,6.667,494.8
2026-05-31 02:45:00,6.75,501.8
2026-05-31 02:50:00,6.833,503.5
2026-05-31 02:55:00,6.917,503.0
2026-05-31 03:00:00,7.0,504.6
2026-05-31 03:05:00,7.083,504.2
2026-05-31 03:10:00,7.167,502.75
2026-05-31 03:15:00,7.25,505.5
2026-05-31 03:20:00,7.333,511.4
2026-05-31 03:25:00,7.417,513.0
2026-05-31 03:30:00,7.5,514.7
2026-05-31 03:35:00,7.583,517.3
2026-05-31 03:40:00,7.667,517.65
2026-05-31 03:45:00,7.75,519.0
2026-05-31 03:50:00,7.833,521.3
2026-05-31 03:55:00,7.917,522.8
2026-05-31 04:00:00,8.0,528.4
2026-05-31 04:05:00,8.083,538.9
2026-05-31 04:10:00,8.167,540.35
2026-05-31 04:15:00,8.25,538.4
2026-05-31 04:20:00,8.333,539.7
2026-05-31 04:25:00,8.417,535.3
2026-05-31 04:30:00,8.5,533.9
2026-05-31 04:35:00,8.583,540.8
2026-05-31 04:40:00,8.667,545.7
2026-05-31 04:45:00,8.75,552.2
2026-05-31 04:50:00,8.833,552.9
2026-05-31 04:55:00,8.917,553.3
2026-05-31 05:00:00,9.0,547.4
2026-05-31 05:05:00,9.083,548.1
2026-05-31 05:10:00,9.167,553.7
2026-05-31 05:15:00,9.25,555.7
2026-05-31 05:20:00,9.333,560.45
2026-05-31 05:25:00,9.417,559.2
2026-05-31 05:30:00,9.5,566.8
2026-05-31 05:35:00,9.583,565.05
2026-05-31 05:40:00,9.667,567.6
2026-05-31 05:45:00,9.75,567.8
2026-05-31 05:50:00,9.833,562.3
2026-05-31 05:55:00,9.917,568.0
2026-05-31 06:00:00,10.0,575.9
2026-05-31 06:05:00,10.083,574.25
2026-05-31 06:10:00,10.167,580.7
2026-05-31 06:15:00,10.25,579.8
2026-05-31 06:20:00,10.333,585.6
2026-05-31 06:25:00,10.417,585.6
2026-05-31 06:30:00,10.5,586.15
2026-05-31 06:35:00,10.583,584.95
2026-05-31 06:40:00,10.667,586.6
2026-05-31 06:45:00,10.75,592.7
2026-05-31 06:50:00,10.833,595.0
2026-05-31 06:55:00,10.917,595.9
2026-05-31 07:00:00,11.0,599.9000000000001
2026-05-31 07:05:00,11.083,599.8
2026-05-31 07:10:00,11.167,606.3
2026-05-31 07:15:00,11.25,605.3
2026-05-31 07:20:00,11.333,607.25
2026-05-31 07:25:00,11.417,609.0
2026-05-31 07:30:00,11.5,610.7
2026-05-31 07:35:00,11.583,614.65
2026-05-31 07:40:00,11.667,616.9
2026-05-31 07:45:00,11.75,614.3
2026-05-31 07:50:00,11.833,618.7
2026-05-31 07:55:00,11.917,616.6
2026-05-31 08:00:00,12.0,619.2
2026-05-31 08:05:00,12.083,622.1
2026-05-31 08:10:00,12.167,622.4
2026-05-31 08:15:00,12.25,620.35
2026-05-31 08:20:00,12.333,617.1
2026-05-31 08:25:00,12.417,620.9
2026-05-31 08:30:00,12.5,620.3
2026-05-31 08:35:00,12.583,616.1
2026-05-31 08:40:00,12.667,619.85
2026-05-31 08:45:00,12.75,620.0
2026-05-31 08:50:00,12.833,624.6
2026-05-31 08:55:00,12.917,626.8499999999999
2026-05-31 09:00:00,13.0,630.9
2026-05-31 09:05:00,13.083,628.0
2026-05-31 09:10:00,13.167,628.95
2026-05-31 09:25:00,13.417,624.5
2026-05-31 09:30:00,13.5,620.6
2026-05-31 09:40:00,13.667,620.7
2026-05-31 09:45:00,13.75,619.4
2026-05-31 09:50:00,13.833,618.5999999999999
2026-05-31 09:55:00,13.917,623.2
2026-05-31 10:00:00,14.0,627.5
2026-05-31 10:05:00,14.083,629.8499999999999
2026-05-31 10:10:00,14.167,636.4
2026-05-31 10:15:00,14.25,639.3
2026-05-31 10:20:00,14.333,638.9
2026-05-31 10:25:00,14.417,638.55
2026-05-31 10:30:00,14.5,639.9
2026-05-31 10:35:00,14.583,646.3
2026-05-31 10:40:00,14.667,643.6
2026-05-31 10:45:00,14.75,647.75
2026-05-31 10:50:00,14.833,648.6
2026-05-31 10:55:00,14.917,645.9
2026-05-31 11:00:00,15.0,644.0
2026-05-31 11:05:00,15.083,644.6
2026-05-31 11:10:00,15.167,648.2
2026-05-31 11:15:00,15.25,645.2
2026-05-31 11:20:00,15.333,642.7
2026-05-31 11:25:00,15.417,640.55
2026-05-31 11:30:00,15.5,633.95
2026-05-31 11:35:00,15.583,640.1
2026-05-31 11:40:00,15.667,646.9000000000001
2026-05-31 11:45:00,15.75,640.2
2026-05-31 11:50:00,15.833,637.9
2026-05-31 11:55:00,15.917,634.0
2026-05-31 12:00:00,16.0,638.0
2026-05-31 12:05:00,16.083,636.3
2026-05-31 12:10:00,16.167,638.05
2026-05-31 12:15:00,16.25,638.2
2026-05-31 12:20:00,16.333,644.6
2026-05-31 12:25:00,16.417,643.0
2026-05-31 12:30:00,16.5,640.7
2026-05-31 12:35:00,16.583,646.1
2026-05-31 12:40:00,16.667,649.3
2026-05-31 12:45:00,16.75,650.0
2026-05-31 12:50:00,16.833,650.3
2026-05-31 12:55:00,16.917,644.05
2026-05-31 13:00:00,17.0,644.0
2026-05-31 13:05:00,17.083,642.05
2026-05-31 13:10:00,17.167,643.7
2026-05-31 13:15:00,17.25,639.8
2026-05-31 13:20:00,17.333,643.55
2026-05-31 13:25:00,17.417,649.0
2026-05-31 13:30:00,17.5,643.4
2026-05-31 13:35:00,17.583,645.55
2026-05-31 13:40:00,17.667,647.4
2026-05-31 13:45:00,17.75,655.0
2026-05-31 13:50:00,17.833,657.05
2026-05-31 13:55:00,17.917,658.1
2026-05-31 14:00:00,18.0,656.5
2026-05-31 14:05:00,18.083,649.45
2026-05-31 14:10:00,18.167,647.95
2026-05-31 14:15:00,18.25,650.1
2026-05-31 14:20:00,18.333,649.1
2026-05-31 14:25:00,18.417,646.85
2026-05-31 14:30:00,18.5,651.0
2026-05-31 14:35:00,18.583,653.65
2026-05-31 14:40:00,18.667,658.8
2026-05-31 14:45:00,18.75,656.7
2026-05-31 14:50:00,18.833,655.3
2026-05-31 14:55:00,18.917,656.1
2026-05-31 15:00:00,19.0,655.0
2026-05-31 15:05:00,19.083,655.15
2026-05-31 15:10:00,19.167,649.1
2026-05-31 15:15:00,19.25,652.25
2026-05-31 15:20:00,19.333,657.8
2026-05-31 15:25:00,19.417,656.5
2026-05-31 15:30:00,19.5,650.8
2026-05-31 15:35:00,19.583,653.35
2026-05-31 15:40:00,19.667,662.95
2026-05-31 15:45:00,19.75,664.3
2026-05-31 15:50:00,19.833,660.25
2026-05-31 15:55:00,19.917,656.3
2026-05-31 16:00:00,20.0,662.9
2026-05-31 16:05:00,20.083,665.8
2026-05-31 16:10:00,20.167,666.0
2026-05-31 16:15:00,20.25,671.5999999999999
2026-05-31 16:20:00,20.333,666.85
2026-05-31 16:25:00,20.417,670.2
2026-05-31 16:30:00,20.5,671.1
2026-05-31 16:35:00,20.583,667.4
2026-05-31 16:40:00,20.667,669.8
2026-05-31 16:45:00,20.75,672.45
2026-05-31 16:50:00,20.833,671.45
2026-05-31 16:55:00,20.917,671.4
2026-05-31 17:00:00,21.0,671.3
2026-05-31 17:05:00,21.083,671.5
2026-05-31 17:10:00,21.167,673.6
2026-05-31 17:15:00,21.25,671.4
2026-05-31 17:20:00,21.333,673.5999999999999
2026-05-31 17:25:00,21.417,683.5
2026-05-31 17:30:00,21.5,686.4
2026-05-31 17:35:00,21.583,686.4
2026-05-31 17:40:00,21.667,687.85
2026-05-31 17:45:00,21.75,687.9
2026-05-31 17:50:00,21.833,693.0999999999999
2026-05-31 17:55:00,21.917,696.85
2026-05-31 18:00:00,22.0,695.8
2026-05-31 18:05:00,22.083,701.5
2026-05-31 18:10:00,22.167,703.1
2026-05-31 18:15:00,22.25,707.0
2026-05-31 18:20:00,22.333,708.6
2026-05-31 18:25:00,22.417,713.9000000000001
2026-05-31 18:30:00,22.5,711.8
2026-05-31 18:35:00,22.583,712.1
2026-05-31 18:40:00,22.667,718.0
2026-05-31 18:45:00,22.75,727.3
2026-05-31 18:50:00,22.833,727.1
2026-05-31 18:55:00,22.917,731.95
2026-05-31 19:00:00,23.0,735.5
2026-05-31 19:05:00,23.083,732.2
2026-05-31 19:10:00,23.167,741.8499999999999
2026-05-31 19:15:00,23.25,747.8
2026-05-31 19:20:00,23.333,751.2
2026-05-31 19:25:00,23.417,757.2
2026-05-31 19:30:00,23.5,757.65
2026-05-31 19:35:00,23.583,763.9
2026-05-31 19:40:00,23.667,767.6500000000001
2026-05-31 19:45:00,23.75,772.6
2026-05-31 19:50:00,23.833,777.9000000000001
2026-05-31 19:55:00,23.917,784.5
2026-05-31 20:00:00,24.0,786.1500000000001
2026-05-31 20:05:00,24.083,791.55
2026-05-31 20:10:00,24.167,796.75
2026-05-31 20:15:00,24.25,798.05
2026-05-31 20:20:00,24.333,805.45
2026-05-31 20:25:00,24.417,818.7
2026-05-31 20:30:00,24.5,825.9
2026-05-31 20:35:00,24.583,831.9
2026-05-31 20:40:00,24.667,843.7
2026-05-31 20:45:00,24.75,843.05
2026-05-31 20:50:00,24.833,852.1
2026-05-31 20:55:00,24.917,861.05
2026-05-31 21:00:00,25.0,874.2
2026-05-31 21:05:00,25.083,879.1
2026-05-31 21:10:00,25.167,895.9
2026-05-31 21:15:00,25.25,906.9
2026-05-31 21:20:00,25.333,928.4000000000001
2026-05-31 21:25:00,25.417,938.6
2026-05-31 21:30:00,25.5,941.7
2026-05-31 21:35:00,25.583,949.3
2026-05-31 21:40:00,25.667,973.8499999999999
2026-05-31 21:45:00,25.75,986.75
2026-05-31 21:50:00,25.833,999.0
2026-05-31 21:55:00,25.917,1014.3
2026-05-31 22:00:00,26.0,1034.8
2026-05-31 22:05:00,26.083,1052.55
2026-05-31 22:10:00,26.167,1059.6
2026-05-31 22:15:00,26.25,1073.1999999999998
2026-05-31 22:20:00,26.333,1093.15
2026-05-31 22:25:00,26.417,1103.3
2026-05-31 22:30:00,26.5,1125.9
2026-05-31 22:35:00,26.583,1137.5500000000002
2026-05-31 22:40:00,26.667,1166.9
2026-05-31 22:45:00,26.75,1189.1
2026-05-31 22:50:00,26.833,1197.8
2026-05-31 22:55:00,26.917,1219.2
2026-05-31 23:00:00,27.0,1239.6
2026-05-31 23:05:00,27.083,1254.0
2026-05-31 23:10:00,27.167,1285.0
2026-05-31 23:15:00,27.25,1293.2
2026-05-31 23:20:00,27.333,1339.7
2026-05-31 23:25:00,27.417,1349.05
2026-05-31 23:30:00,27.5,1374.2
2026-05-31 23:35:00,27.583,1417.8
2026-05-31 23:40:00,27.667,1447.3
2026-05-31 23:45:00,27.75,1478.6999999999998
2026-05-31 23:50:00,27.833,1511.8000000000002
2026-05-31 23:55:00,27.917,1551.5
2026-06-01 00:00:00,28.0,1581.8
2026-06-01 00:05:00,28.083,1602.5
2026-06-01 00:10:00,28.167,1647.5
2026-06-01 00:15:00,28.25,1700.4
2026-06-01 00:20:00,28.333,1721.5500000000002
2026-06-01 00:25:00,28.417,1772.35
2026-06-01 00:30:00,28.5,1804.3
2026-06-01 00:35:00,28.583,1856.7
2026-06-01 00:40:00,28.667,1901.5
2026-06-01 00:45:00,28.75,1945.5
2026-06-01 00:50:00,28.833,1995.3000000000002
2026-06-01 00:55:00,28.917,2040.45
2026-06-01 01:00:00,29.0,2077.5
2026-06-01 01:05:00,29.083,2145.8
2026-06-01 01:10:00,29.167,2175.7
2026-06-01 01:15:00,29.25,2229.3
2026-06-01 01:20:00,29.333,2284.3
2026-06-01 01:25:00,29.417,2338.25
2026-06-01 01:30:00,29.5,2418.0
2026-06-01 01:35:00,29.583,2435.5
2026-06-01 01:40:00,29.667,2512.0
2026-06-01 01:45:00,29.75,2559.8
2026-06-01 01:50:00,29.833,2629.1
2026-06-01 01:55:00,29.917,2672.25
2026-06-01 02:00:00,30.0,2719.8
2026-06-01 02:05:00,30.083,2780.7
2026-06-01 02:10:00,30.167,2836.6
2026-06-01 02:15:00,30.25,2882.0
2026-06-01 02:20:00,30.333,2961.0
2026-06-01 02:25:00,30.417,3022.1
2026-06-01 02:30:00,30.5,3069.5
2026-06-01 02:35:00,30.583,3159.0
2026-06-01 02:40:00,30.667,3189.5
2026-06-01 02:45:00,30.75,3277.25
2026-06-01 02:50:00,30.833,3359.6
2026-06-01 02:55:00,30.917,3449.6000000000004
2026-06-01 03:00:00,31.0,3535.7
2026-06-01 03:05:00,31.083,3630.6
2026-06-01 03:10:00,31.167,3706.6000000000004
2026-06-01 03:15:00,31.25,3762.5
2026-06-01 03:20:00,31.333,3809.75
2026-06-01 03:25:00,31.417,3884.2
2026-06-01 03:30:00,31.5,3970.2
2026-06-01 03:35:00,31.583,4009.1
2026-06-01 03:40:00,31.667,4086.6
2026-06-01 03:45:00,31.75,4169.5
2026-06-01 03:50:00,31.833,4242.1
2026-06-01 03:55:00,31.917,4324.450000000001
2026-06-01 04:00:00,32.0,4376.200000000001
2026-06-01 04:05:00,32.083,4423.6
2026-06-01 04:10:00,32.167,4545.6
2026-06-01 04:15:00,32.25,4583.5
2026-06-01 04:20:00,32.333,4675.6
2026-06-01 04:25:00,32.417,4738.6
2026-06-01 04:30:00,32.5,4802.299999999999
2026-06-01 04:35:00,32.583,4882.3
2026-06-01 04:40:00,32.667,4962.1
2026-06-01 04:45:00,32.75,5018.4
2026-06-01 04:50:00,32.833,5103.6
2026-06-01 04:55:00,32.917,5205.95
2026-06-01 05:00:00,33.0,5279.2
2026-06-01 05:05:00,33.083,5359.8
2026-06-01 05:10:00,33.167,5426.6
2026-06-01 05:15:00,33.25,5498.4
2026-06-01 05:20:00,33.333,5589.4
2026-06-01 05:25:00,33.417,5664.4
2026-06-01 05:30:00,33.5,5737.4
2026-06-01 05:35:00,33.583,5829.5
2026-06-01 05:40:00,33.667,5907.549999999999
2026-06-01 05:45:00,33.75,6003.3
2026-06-01 05:50:00,33.833,6090.4
2026-06-01 05:55:00,33.917,6150.5
2026-06-01 06:00:00,34.0,6232.1
2026-06-01 06:05:00,34.083,6313.2
2026-06-01 06:10:00,34.167,6421.7
2026-06-01 06:15:00,34.25,6493.05
2026-06-01 06:20:00,34.333,6598.1
2026-06-01 06:25:00,34.417,6663.8
2026-06-01 06:30:00,34.5,6812.55
2026-06-01 06:35:00,34.583,6873.2
2026-06-01 06:40:00,34.667,6943.299999999999
2026-06-01 06:45:00,34.75,7027.1
2026-06-01 06:50:00,34.833,7149.5
2026-06-01 06:55:00,34.917,7240.3
2026-06-01 07:00:00,35.0,7349.55
2026-06-01 07:05:00,35.083,7392.1
2026-06-01 07:10:00,35.167,7510.0
2026-06-01 07:15:00,35.25,7613.2
2026-06-01 07:20:00,35.333,7717.2
2026-06-01 07:25:00,35.417,7835.3
2026-06-01 07:30:00,35.5,7932.4
2026-06-01 07:35:00,35.583,8050.9
2026-06-01 07:40:00,35.667,8172.5
2026-06-01 07:45:00,35.75,8245.0
2026-06-01 07:50:00,35.833,8354.3
2026-06-01 07:55:00,35.917,8474.45
2026-06-01 08:00:00,36.0,8534.7
2026-06-01 08:05:00,36.083,8684.2
2026-06-01 08:10:00,36.167,8818.6
2026-06-01 08:15:00,36.25,8878.6
2026-06-01 08:20:00,36.333,8944.2
2026-06-01 08:25:00,36.417,9043.0
2026-06-01 08:30:00,36.5,9126.7
2026-06-01 08:35:00,36.583,9273.1
2026-06-01 08:40:00,36.667,9362.4
2026-06-01 08:45:00,36.75,9478.65
2026-06-01 08:50:00,36.833,9586.45
2026-06-01 08:55:00,36.917,9647.55
2026-06-01 09:00:00,37.0,9793.9
2026-06-01 09:05:00,37.083,9856.4
2026-06-01 09:10:00,37.167,9980.25
2026-06-01 09:50:00,37.833,9864.7
2026-06-01 10:00:00,38.0,3896.7
2026-06-01 10:05:00,38.083,3226.8
2026-06-01 10:10:00,38.167,2747.7
2026-06-01 10:15:00,38.25,2572.65
2026-06-01 10:20:00,38.333,2412.9
2026-06-01 10:25:00,38.417,2388.2
2026-06-01 10:30:00,38.5,2385.35
2026-06-01 10:35:00,38.583,2407.7
2026-06-01 10:40:00,38.667,2442.0
2026-06-01 10:45:00,38.75,2514.6
2026-06-01 10:50:00,38.833,2576.8
2026-06-01 10:55:00,38.917,2646.7
2026-06-01 11:00:00,39.0,2698.15
2026-06-01 11:05:00,39.083,2794.1000000000004
2026-06-01 11:10:00,39.167,2860.75
2026-06-01 11:15:00,39.25,2930.7
2026-06-01 11:20:00,39.333,2987.95
2026-06-01 11:25:00,39.417,3064.2
2026-06-01 11:30:00,39.5,3139.8
2026-06-01 11:35:00,39.583,3213.1
2026-06-01 11:40:00,39.667,3305.3999999999996
2026-06-01 11:45:00,39.75,3401.85
2026-06-01 11:50:00,39.833,3453.05
2026-06-01 11:55:00,39.917,3527.3
2026-06-01 12:00:00,40.0,3633.45
2026-06-01 12:05:00,40.083,3704.65
2026-06-01 12:10:00,40.167,3766.25
2026-06-01 12:15:00,40.25,3854.75
2026-06-01 12:20:00,40.333,3938.3
2026-06-01 12:25:00,40.417,4014.1
2026-06-01 12:30:00,40.5,4115.85
2026-06-01 12:35:00,40.583,4166.0
2026-06-01 12:40:00,40.667,4252.6
2026-06-01 12:45:00,40.75,4321.200000000001
2026-06-01 12:50:00,40.833,4410.5
2026-06-01 12:55:00,40.917,4500.9
2026-06-01 13:00:00,41.0,4595.6
2026-06-01 13:05:00,41.083,4656.75
2026-06-01 13:10:00,41.167,4777.4
2026-06-01 13:15:00,41.25,4853.35
2026-06-01 13:20:00,41.333,4921.450000000001
2026-06-01 13:25:00,41.417,5028.1
2026-06-01 13:30:00,41.5,5098.2
2026-06-01 13:35:00,41.583,5192.299999999999
2026-06-01 13:40:00,41.667,5268.4
2026-06-01 13:45:00,41.75,5394.95
2026-06-01 13:50:00,41.833,5470.25
2026-06-01 13:55:00,41.917,5572.05
2026-06-01 14:00:00,42.0,5614.1
2026-06-01 14:05:00,42.083,5664.1
2026-06-01 14:10:00,42.167,5753.15
2026-06-01 14:15:00,42.25,5848.200000000001
2026-06-01 14:20:00,42.333,5982.0
2026-06-01 14:25:00,42.417,6048.35
2026-06-01 14:30:00,42.5,6127.9
2026-06-01 14:35:00,42.583,6185.5
2026-06-01 14:40:00,42.667,6230.0
2026-06-01 14:45:00,42.75,6292.65
2026-06-01 14:50:00,42.833,6334.15
2026-06-01 14:55:00,42.917,6402.35
2026-06-01 15:00:00,43.0,6445.9
2026-06-01 15:05:00,43.083,6547.9
2026-06-01 15:10:00,43.167,6603.700000000001
2026-06-01 15:15:00,43.25,6654.6
2026-06-01 15:20:00,43.333,6741.25
2026-06-01 15:25:00,43.417,6903.45
2026-06-01 15:30:00,43.5,7026.4
2026-06-01 15:35:00,43.583,7057.9
2026-06-01 15:40:00,43.667,7086.05
2026-06-01 15:45:00,43.75,7191.9
2026-06-01 15:50:00,43.833,7243.2
2026-06-01 15:55:00,43.917,7338.05
2026-06-01 16:00:00,44.0,7397.5
2026-06-01 16:05:00,44.083,7494.2
2026-06-01 16:10:00,44.167,7547.0
2026-06-01 16:15:00,44.25,7627.85
2026-06-01 16:20:00,44.333,7721.9
2026-06-01 16:25:00,44.417,7799.9
2026-06-01 16:30:00,44.5,7871.0
2026-06-01 16:35:00,44.583,7906.65
2026-06-01 16:40:00,44.667,8002.549999999999
2026-06-01 16:45:00,44.75,8055.5
2026-06-01 16:50:00,44.833,8139.65
2026-06-01 16:55:00,44.917,8203.4
2026-06-01 17:00:00,45.0,8248.45
2026-06-01 17:05:00,45.083,8355.0
2026-06-01 17:10:00,45.167,8427.75
2026-06-01 17:15:00,45.25,8492.65
2026-06-01 17:20:00,45.333,8585.7
2026-06-01 17:25:00,45.417,8644.7
2026-06-01 17:30:00,45.5,8746.05
2026-06-01 17:35:00,45.583,8814.75
2026-06-01 17:40:00,45.667,8854.849999999999
2026-06-01 17:45:00,45.75,8934.1
2026-06-01 17:50:00,45.833,9003.4
2026-06-01 17:55:00,45.917,9122.4
2026-06-01 18:00:00,46.0,9209.75
2026-06-01 18:05:00,46.083,9299.5
2026-06-01 18:10:00,46.167,9376.05
2026-06-01 18:15:00,46.25,9477.3
2026-06-01 18:20:00,46.333,9558.55
2026-06-01 18:25:00,46.417,9706.3
2026-06-01 18:30:00,46.5,9796.9
2026-06-01 18:35:00,46.583,9888.1
2026-06-01 18:40:00,46.667,9952.8
2026-06-01 18:45:00,46.75,-1.0
2026-06-01 18:50:00,46.833,-1.0
2026-06-01 18:55:00,46.917,-1.0
2026-06-01 19:00:00,47.0,-1.0
2026-06-01 19:05:00,47.083,9761.5
2026-06-01 19:10:00,47.167,7224.2
2026-06-01 19:15:00,47.25,9167.4
2026-06-01 19:20:00,47.333,10814.45
2026-06-01 19:25:00,47.417,10930.95
2026-06-01 19:30:00,47.5,11090.45
2026-06-01 19:35:00,47.583,11146.0
2026-06-01 19:40:00,47.667,11279.150000000001
2026-06-01 19:45:00,47.75,11366.3
2026-06-01 19:50:00,47.833,11466.15
2026-06-01 19:55:00,47.917,11592.2
2026-06-01 20:00:00,48.0,11658.85
2026-06-01 20:05:00,48.083,11793.6
2026-06-01 20:10:00,48.167,11903.1
2026-06-01 20:15:00,48.25,11991.2
2026-06-01 20:20:00,48.333,12047.3
2026-06-01 20:25:00,48.417,12175.25
2026-06-01 20:30:00,48.5,12295.9
2026-06-01 20:35:00,48.583,12391.05
2026-06-01 20:40:00,48.667,12514.0
2026-06-01 20:45:00,48.75,12598.25
2026-06-01 20:50:00,48.833,12670.05
2026-06-01 20:55:00,48.917,12765.75
2026-06-01 21:00:00,49.0,12889.6
2026-06-01 21:05:00,49.083,12955.1
2026-06-01 21:10:00,49.167,13062.05
2026-06-01 21:15:00,49.25,13169.2
2026-06-01 21:20:00,49.333,13241.0
2026-06-01 21:25:00,49.417,13376.849999999999
2026-06-01 21:30:00,49.5,13446.3
2026-06-01 21:35:00,49.583,13551.8
2026-06-01 21:40:00,49.667,13629.900000000001
2026-06-01 21:45:00,49.75,13750.65
2026-06-01 21:50:00,49.833,13812.3
2026-06-01 21:55:00,49.917,13882.650000000001
2026-06-01 22:00:00,50.0,13961.4
2026-06-01 22:05:00,50.083,14092.900000000001
2026-06-01 22:10:00,50.167,14162.5
2026-06-01 22:15:00,50.25,14272.15
2026-06-01 22:20:00,50.333,14372.8
2026-06-01 22:25:00,50.417,14463.0
2026-06-01 22:30:00,50.5,14564.3
2026-06-01 22:35:00,50.583,14683.45
2026-06-01 22:40:00,50.667,14762.45
2026-06-01 22:45:00,50.75,14878.6
2026-06-01 22:50:00,50.833,14995.45
2026-06-01 22:55:00,50.917,15071.7
2026-06-01 23:00:00,51.0,15208.95
2026-06-01 23:05:00,51.083,15253.15
2026-06-01 23:10:00,51.167,15404.3
2026-06-01 23:15:00,51.25,15488.5
2026-06-01 23:20:00,51.333,15557.25
2026-06-01 23:25:00,51.417,15662.75
2026-06-01 23:30:00,51.5,15756.2
2026-06-01 23:35:00,51.583,15830.55
2026-06-01 23:40:00,51.667,15957.099999999999
2026-06-01 23:45:00,51.75,16072.05
2026-06-01 23:50:00,51.833,16141.1
2026-06-01 23:55:00,51.917,16195.15
2026-06-02 00:00:00,52.0,16293.0
2026-06-02 00:05:00,52.083,16339.25
2026-06-02 00:10:00,52.167,16452.1
2026-06-02 00:15:00,52.25,16535.95
2026-06-02 00:20:00,52.333,16627.15
2026-06-02 00:25:00,52.417,16710.65
2026-06-02 00:30:00,52.5,16783.9
2026-06-02 00:35:00,52.583,16856.2
2026-06-02 00:40:00,52.667,16944.949999999997
2026-06-02 00:45:00,52.75,17035.9
2026-06-02 00:50:00,52.833,17116.5
2026-06-02 00:55:00,52.917,17223.2
2026-06-02 01:00:00,53.0,17305.65
2026-06-02 01:05:00,53.083,17396.6
2026-06-02 01:10:00,53.167,17469.65
2026-06-02 01:15:00,53.25,17552.1
2026-06-02 01:20:00,53.333,17641.1
2026-06-02 01:25:00,53.417,17741.8
2026-06-02 01:30:00,53.5,17808.199999999997
2026-06-02 01:35:00,53.583,17901.0
2026-06-02 01:40:00,53.667,17958.05
2026-06-02 01:45:00,53.75,18063.699999999997
2026-06-02 01:50:00,53.833,18136.9
2026-06-02 01:55:00,53.917,18190.8
2026-06-02 02:00:00,54.0,18243.55
2026-06-02 02:05:00,54.083,18357.15
2026-06-02 02:10:00,54.167,18404.1
2026-06-02 02:15:00,54.25,18490.75
